A.1 Expected Annual Damage,A.1 Dike Investment Costs,A.1_Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Dike Investment Costs,A.2_Expected Number of Deaths,A.3 Expected Annual Damage,A.3 Dike Investment Costs,A.3_Expected Number of Deaths,A.4 Expected Annual Damage,A.4 Dike Investment Costs,A.4_Expected Number of Deaths,A.5 Expected Annual Damage,A.5 Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
3516334087.099529,0,2.0336389239528123,0.0,0,0.0,98281782.40251935,0,0.14489229190896274,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3516334087.099529,0,2.0336389239528123,0.0,0,0.0,98281782.40251935,0,0.14489229190896274,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3833087724.151416,0,2.0336389239528123,0.0,0,0.0,107135068.59797835,0,0.14489229190896274,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3516334087.099529,0,2.0336389239528123,0.0,0,0.0,98281782.40251935,0,0.14489229190896274,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3299469050.97249,0,2.0336389239528123,0.0,0,0.0,92220389.55320308,0,0.14489229190896274,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3516334087.099529,0,2.0336389239528123,0.0,0,0.0,98281782.40251935,0,0.14489229190896274,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
229052258.18654466,0,0.12113481649300108,23422096.87742777,0,0.016734699488493553,2978934804.9741106,0,3.732302738260228,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980579186.7028794,0,3.7360475905002555,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,47370574.24457459,0,0.03453030657460828,2980983884.300335,0,3.7370332069601537,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,187844632.85327497,0,0.1303231126809557,2971893837.524722,0,3.7176225422964744,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,18810293.113759715,0,0.01237662988702199,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,37314111.25883269,0,0.05082208293589867,45634329.57439553,0,0.016329867277638153,578970861.0507338,0,0.38534988537808673,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231668987.7105994,0,0.12278686247596768,42083588.75405709,0,0.02998512805966958,2980578078.6450763,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
201879198.87804776,0,0.12278686247596768,36672155.68013449,0,0.02998512805966958,2597312314.680645,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
213985903.45212469,0,0.12278686247596768,38871386.49431137,0,0.02998512805966958,2753073250.2064786,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
213985903.4521247,0,0.12278686247596768,38871386.49431137,0,0.02998512805966958,2753073250.2064786,0,3.7360448918926648,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135886269.59116513,0,0.13202009403664663,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
164632245.33677733,0,0.12113481649300108,134441948.3275147,0,0.1292813169500144,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,22945558.518887524,0,0.02163890473514922,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,33913095.963150375,0,0.034268226376069834,49216102.6357142,0,0.09303379694929854,0.0,0,0.0,134711848.67297965,0,0.1276819261606525,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,2137198511.3207254,0,3.7210235962526683,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,4371889.257366448,0,0.00210970172571746,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,375710898.2939998,0,0.34592765761185246,0.0,0.0
0.0,0,0.0,159686333.23126334,0,0.13124900382598703,13577154.757774621,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,149837899.72995248,0,0.13124900382598703,12739802.536934905,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,149837899.72995248,0,0.13124900382598703,12739802.536934903,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,135453252.0868144,0,0.13124900382598703,11516763.70051739,0,0.02168326704387489,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2541807019.67344,0,2.0264246075877446,829413318.2448268,0,0.8326657267712148,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,778688872.9388472,0,0.7552687554898659,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830853375.713268,0,0.8348919699180974,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830856125.3055019,0,0.8348961752702884,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,27900364.94697821,0,0.031806413428371205,0.0,0,0.0,0.0,0,0.0,9770283.34898528,0,0.010841179256899779,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3088122222.6351576,0,2.0382239664385216,1004794735.5662079,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2553548312.031999,0,2.0382239664385216,830858274.3704641,0,0.8348994530146819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3088122222.6351576,0,2.0382239664385216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,33689403.380553834,0,0.031708933647223395,518374755.35370076,0,0.9009194960529527,63420804.43383752,0,0.026526266328564575,62649886.80714777,0,0.054084706175193474,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,941670364.191786,0,0.7552267428786387,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2541807019.67344,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3073922943.270018,0,2.0264246075877446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11312170.759052139,0,0.014093833080061964,79885849.62698527,0,0.18318719585698717,115148297.92282018,0,0.06285108045553882,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
175673358.96964777,0,0.15604685379549085,0.0,0,0.0,9524231.200403826,0,0.02154811661586372,118220631.4763223,0,0.06447267226762789,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,18549606.46409559,0,0.023010127369218952,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,120020947.30735828,0,0.06643779161349764,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,9705296.494321313,0,0.006348563927849013,128250329.10341875,0,0.14743402703952913,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,14395980.777984582,0,0.017945082958610286,80081865.42812192,0,0.18399259605998042,119845644.97450389,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,16561014.317922166,0,0.017945082958610286,92125499.49977876,0,0.18399259605998042,137869414.59373358,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,16249831.262193054,0,0.017945082958610286,90394452.4820917,0,0.18399259605998042,135278835.00112775,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
0.0,0,0.0,18414864.80213064,0,0.017945082958610286,102438086.55374855,0,0.18399259605998042,153302604.62035745,0,0.06624249442785275,0.0,0,0.0,0.0,0.0
273757798.88649976,0,0.15604685379549085,0.0,0,0.0,21984604.702017486,0,0.03196436213694735,2018179.8094220303,0,0.0008354171749348847,298767806.7534685,0,0.21788094183751172,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,72396260.95024037,0,0.10516751401488349,0.0,0,0.0,274921323.608276,0,0.1997564274856218,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79778291.05635914,0,0.11596967032724018,993297.9873094193,0,0.00040664754624910313,297571705.5382636,0,0.21694468062851197,0.0,0.0
0.0,0,0.0,22325950.888396725,0,0.017781872539376548,124480631.05148417,0,0.18316552615475207,7165609.706142275,0,0.003045454549622717,304364076.6462605,0,0.22237074275238872,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,178478490.2071367,0,0.062160331607772915,0.0,0,0.0,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,150499064.69408903,0,0.11026406902488992,0.0,0.0
245635571.0548703,0,0.1547589178913536,0.0,0,0.0,72004532.22034338,0,0.11575218086058166,890794.7018296606,0,0.0004013634888730782,267040258.2618882,0,0.21534128587237136,0.0,0.0
249406783.31557727,0,0.1547589178913536,0.0,0,0.0,73110008.8154867,0,0.11575218086058166,904470.9616925385,0,0.0004013634888730782,271140094.0134236,0,0.21534128587237136,0.0,0.0
223168847.54004496,0,0.1547589178913536,0.0,0,0.0,65418735.58567182,0,0.11575218086058166,809319.3756440744,0,0.0004013634888730782,242615784.1357152,0,0.21534128587237136,0.0,0.0
271873506.8304027,0,0.1547589178913536,0.0,0,0.0,79695805.45015827,0,0.11575218086058166,985946.2878781247,0,0.0004013634888730782,295564568.1395966,0,0.21534128587237136,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
393649587.0086695,0,0.2993329609406438,248758223.68728748,0,0.24658205359198007,936611052.2465212,0,1.763036377336602,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
731195808.6407766,0,0.5454075566514316,125759583.82835323,0,0.12391518408044727,690515506.1123126,0,1.2988417430439019,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,959882583.8823167,0,0.8862330342750597,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,2002012726.1998343,0,3.649373687077486,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,3535352.22371859,0,0.0017711236320497891,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
221415161.1222393,0,0.19470156023201113,151617454.1174065,0,0.17374038049244556,605719842.8972671,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
254714125.4285423,0,0.19470156023201113,174419434.64700878,0,0.17374038049244556,696814975.3444989,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
221415161.12223932,0,0.19470156023201113,151617454.1174065,0,0.17374038049244556,605719842.8972671,0,1.3164379386367768,0.0,0,0.0,0.0,0,0.0,0.0,0.0
540016280.6748005,0,0.5454075566514316,704110659.0462856,0,0.8769598579801001,569035164.7075675,0,1.3572759748581664,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,713014477.1202472,0,0.8932897434944946,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712847891.5613618,0,0.8929819392851088,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
290725388.9498542,0,0.2993329609406438,720251346.4326316,0,0.907210707488728,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,90515671.87986556,0,0.12044929259818651,1488720241.1221967,0,3.6877200431661663,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
645608340.7860881,0,0.5559182568588443,839028936.0145988,0,0.8929786154103808,658107729.6722143,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
645608340.7860881,0,0.5559182568588443,839028936.0145988,0,0.8929786154103808,658107729.6722143,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
548514316.2092493,0,0.5559182568588443,712846092.6596175,0,0.8929786154103808,559133902.9072139,0,1.3314890375969224,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2719939915.992317,0,1.9911580844474277,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
